20.000000	2.521
20.299999	2.521
20.600000	2.522
20.900000	2.523
21.200001	2.524
21.400000	2.524
21.799999	2.526
22.000000	2.526
22.400000	2.528
22.700001	2.529
23.000000	2.530
23.299999	2.530
23.600000	2.531
24.000000	2.533
24.299999	2.533
24.700001	2.534
25.000000	2.535
25.400000	2.536
25.799999	2.537
26.200001	2.538
26.500000	2.539
26.900000	2.540
27.200001	2.541
27.600000	2.541
28.000000	2.542
28.500000	2.543
29.000000	2.544
29.500000	2.544
30.000000	2.545
30.400000	2.545
30.700001	2.546
31.100000	2.546
31.500000	2.546
32.000000	2.546
32.500000	2.546
33.000000	2.546
33.500000	2.545
34.000000	2.545
34.500000	2.544
35.000000	2.544
35.500000	2.543
36.000000	2.542
36.500000	2.540
37.000000	2.539
37.500000	2.537
38.200001	2.534
38.700001	2.532
39.500000	2.528
40.000000	2.526
40.599998	2.522
41.200001	2.518
41.799999	2.514
42.500000	2.509
43.099998	2.503
43.700001	2.498
44.400002	2.491
45.000000	2.484
45.500000	2.478
46.200001	2.469
46.799999	2.462
47.500000	2.452
48.200001	2.442
48.700001	2.434
49.400002	2.422
50.000000	2.412
50.799999	2.396
51.500000	2.382
52.200001	2.368
53.000000	2.350
53.799999	2.332
54.500000	2.315
55.200001	2.297
56.000000	2.275
57.000000	2.246
58.000000	2.216
59.000000	2.184
60.000000	2.151
60.799999	2.122
61.500000	2.096
62.200001	2.069
63.000000	2.037
64.000000	1.996
65.000000	1.954
66.000000	1.909
67.000000	1.862
68.000000	1.814
69.000000	1.764
70.000000	1.712
71.000000	1.658
72.000000	1.603
73.000000	1.547
74.000000	1.489
75.000000	1.429
76.199997	1.355
77.500000	1.273
78.800003	1.189
80.000000	1.110
81.199997	1.030
82.500000	0.941
83.800003	0.850
85.000000	0.765
86.199997	0.680
87.500000	0.586
88.500000	0.513
90.000000	0.404
91.199997	0.316
92.500000	0.220
93.800003	0.124
95.000000	0.036
96.199997	-0.052
97.500000	-0.147
98.800003	-0.240
100.000000	-0.324
101.500000	-0.428
103.000000	-0.529
104.400002	-0.620
106.000000	-0.722
107.500000	-0.815
109.000000	-0.906
110.599998	-1.000
112.000000	-1.080
113.800003	-1.179
115.000000	-1.244
117.199997	-1.358
118.000000	-1.398
120.599998	-1.524
122.000000	-1.588
124.099998	-1.682
125.000000	-1.722
126.500000	-1.787
128.000000	-1.850
131.500000	-1.990
132.000000	-2.009
134.000000	-2.083
136.000000	-2.153
138.000000	-2.220
140.000000	-2.283
143.000000	-2.371
145.000000	-2.425
147.500000	-2.488
150.000000	-2.547
152.500000	-2.602
155.000000	-2.652
157.500000	-2.697
160.000000	-2.738
162.500000	-2.776
165.000000	-2.810
167.500000	-2.842
170.000000	-2.869
172.500000	-2.895
175.000000	-2.917
177.500000	-2.938
180.000000	-2.956
182.500000	-2.972
185.000000	-2.986
187.500000	-2.998
190.000000	-3.009
192.500000	-3.018
195.000000	-3.026
197.500000	-3.034
200.000000	-3.040
203.000000	-3.047
206.000000	-3.053
209.000000	-3.057
212.000000	-3.059
214.000000	-3.059
218.000000	-3.057
220.000000	-3.055
224.000000	-3.049
227.000000	-3.044
230.000000	-3.038
233.000000	-3.032
236.000000	-3.026
240.000000	-3.018
243.000000	-3.012
247.000000	-3.004
250.000000	-2.998
254.000000	-2.989
258.000000	-2.978
262.000000	-2.966
265.000000	-2.955
269.000000	-2.941
272.000000	-2.929
276.000000	-2.912
280.000000	-2.895
285.000000	-2.872
290.000000	-2.849
295.000000	-2.825
300.000000	-2.801
304.000000	-2.781
307.000000	-2.765
311.000000	-2.743
315.000000	-2.719
320.000000	-2.688
325.000000	-2.656
330.000000	-2.624
335.000000	-2.593
340.000000	-2.562
345.000000	-2.533
350.000000	-2.506
355.000000	-2.481
360.000000	-2.457
365.000000	-2.435
370.000000	-2.413
375.000000	-2.392
382.000000	-2.364
387.000000	-2.346
395.000000	-2.321
400.000000	-2.306
406.000000	-2.290
412.000000	-2.273
418.000000	-2.255
425.000000	-2.231
431.000000	-2.208
437.000000	-2.184
444.000000	-2.155
450.000000	-2.131
455.000000	-2.111
462.000000	-2.083
468.000000	-2.058
475.000000	-2.030
482.000000	-2.001
487.000000	-1.981
494.000000	-1.953
500.000000	-1.929
508.000000	-1.897
515.000000	-1.870
522.000000	-1.843
530.000000	-1.812
538.000000	-1.782
545.000000	-1.757
552.000000	-1.732
560.000000	-1.704
570.000000	-1.670
580.000000	-1.638
590.000000	-1.608
600.000000	-1.580
608.000000	-1.557
615.000000	-1.539
622.000000	-1.521
630.000000	-1.500
640.000000	-1.475
650.000000	-1.449
660.000000	-1.422
670.000000	-1.394
680.000000	-1.364
690.000000	-1.332
700.000000	-1.296
710.000000	-1.258
720.000000	-1.217
730.000000	-1.175
740.000000	-1.132
750.000000	-1.089
762.000000	-1.038
775.000000	-0.983
788.000000	-0.932
800.000000	-0.887
812.000000	-0.846
825.000000	-0.805
838.000000	-0.767
850.000000	-0.735
862.000000	-0.705
875.000000	-0.676
885.000000	-0.656
900.000000	-0.627
912.000000	-0.605
925.000000	-0.582
938.000000	-0.559
950.000000	-0.538
962.000000	-0.516
975.000000	-0.492
988.000000	-0.466
1000.000000	-0.441
1015.000000	-0.408
1030.000000	-0.371
1044.000000	-0.334
1060.000000	-0.288
1075.000000	-0.242
1090.000000	-0.192
1106.000000	-0.135
1120.000000	-0.082
1138.000000	-0.010
1150.000000	0.040
1172.000000	0.137
1180.000000	0.173
1206.000000	0.295
1220.000000	0.363
1241.000000	0.467
1250.000000	0.513
1265.000000	0.590
1280.000000	0.669
1315.000000	0.854
1320.000000	0.881
1340.000000	0.988
1360.000000	1.097
1380.000000	1.208
1400.000000	1.319
1430.000000	1.487
1450.000000	1.601
1475.000000	1.745
1500.000000	1.892
1525.000000	2.042
1550.000000	2.195
1575.000000	2.351
1600.000000	2.511
1625.000000	2.676
1650.000000	2.845
1675.000000	3.019
1700.000000	3.197
1725.000000	3.379
1750.000000	3.566
1775.000000	3.757
1800.000000	3.951
1825.000000	4.148
1850.000000	4.348
1875.000000	4.550
1900.000000	4.754
1925.000000	4.958
1950.000000	5.163
1975.000000	5.369
2000.000000	5.573
2030.000000	5.817
2060.000000	6.058
2090.000000	6.297
2120.000000	6.532
2140.000000	6.685
2180.000000	6.986
2200.000000	7.133
2240.000000	7.419
2270.000000	7.625
2300.000000	7.824
2330.000000	8.016
2360.000000	8.200
2400.000000	8.434
2430.000000	8.600
2470.000000	8.808
2500.000000	8.954
2540.000000	9.137
2580.000000	9.304
2620.000000	9.456
2650.000000	9.560
2690.000000	9.686
2720.000000	9.770
2760.000000	9.870
2800.000000	9.956
2850.000000	10.044
2900.000000	10.109
2950.000000	10.155
3000.000000	10.181
3040.000000	10.189
3070.000000	10.187
3110.000000	10.176
3150.000000	10.155
3200.000000	10.117
3250.000000	10.066
3300.000000	10.005
3350.000000	9.933
3400.000000	9.853
3450.000000	9.765
3500.000000	9.672
3550.000000	9.573
3600.000000	9.471
3650.000000	9.366
3700.000000	9.259
3750.000000	9.150
3820.000000	8.996
3870.000000	8.886
3950.000000	8.711
4000.000000	8.602
4060.000000	8.473
4120.000000	8.346
4180.000000	8.221
4250.000000	8.078
4310.000000	7.958
4370.000000	7.841
4440.000000	7.707
4500.000000	7.595
4550.000000	7.503
4620.000000	7.378
4680.000000	7.273
4750.000000	7.153
4820.000000	7.037
4870.000000	6.955
4940.000000	6.843
5000.000000	6.749
5080.000000	6.627
5150.000000	6.522
5220.000000	6.420
5300.000000	6.305
5380.000000	6.193
5450.000000	6.096
5520.000000	6.002
5600.000000	5.896
5700.000000	5.767
5800.000000	5.641
5900.000000	5.518
6000.000000	5.397
6080.000000	5.302
6150.000000	5.220
6220.000000	5.138
6300.000000	5.046
6400.000000	4.929
6500.000000	4.812
6600.000000	4.691
6700.000000	4.567
6800.000000	4.437
6900.000000	4.303
7000.000000	4.164
7100.000000	4.021
7200.000000	3.876
7300.000000	3.730
7400.000000	3.583
7500.000000	3.437
7620.000000	3.261
7750.000000	3.071
7880.000000	2.883
8000.000000	2.709
8120.000000	2.537
8250.000000	2.349
8380.000000	2.162
8500.000000	1.988
8620.000000	1.815
8750.000000	1.626
8850.000000	1.481
9000.000000	1.261
9120.000000	1.084
9250.000000	0.892
9380.000000	0.697
9500.000000	0.516
9620.000000	0.334
9750.000000	0.133
9880.000000	-0.069
10000.000000	-0.258
10150.000000	-0.498
10300.000000	-0.741
10440.000000	-0.973
10600.000000	-1.242
10750.000000	-1.500
10900.000000	-1.763
11060.000000	-2.049
11200.000000	-2.302
11380.000000	-2.631
11500.000000	-2.849
11720.000000	-3.245
11800.000000	-3.384
12060.000000	-3.819
12200.000000	-4.035
12410.000000	-4.332
12500.000000	-4.450
12650.000000	-4.634
12800.000000	-4.804
13150.000000	-5.175
13200.000000	-5.227
13400.000000	-5.434
13600.000000	-5.645
13800.000000	-5.864
14000.000000	-6.092
14300.000000	-6.451
14500.000000	-6.701
14750.000000	-7.026
15000.000000	-7.361
15250.000000	-7.707
15500.000000	-8.063
15750.000000	-8.429
16000.000000	-8.805
16250.000000	-9.189
16500.000000	-9.584
16750.000000	-9.989
17000.000000	-10.405
17250.000000	-10.834
17500.000000	-11.276
17750.000000	-11.732
18000.000000	-12.203
18250.000000	-12.685
18500.000000	-13.173
18750.000000	-13.654
19000.000000	-14.099
19250.000000	-14.483
19500.000000	-14.897
19750.000000	-15.642
20000.000000	-16.744
